1300_1330vwap,935_940vwap,amount,direction,excutointime_13:00_vwap,excutointime_9:35_vwap,instrument,pnl_buy_935-940,pnl_buy_excutointime,pnl_sell_1300-1330,pnl_sell_excutointime,price,tradingday,tradingtime,volume
NaN,16.34907597,24585,BUY,NaN,16.35463146,600641.SH,-25.03140183,-21.62600832,NaN,NaN,16.39,20251124,09:39:04,1500
NaN,10.72083459,6434,BUY,NaN,10.7208392,600648.SH,-2.330735603,-2.326438544,NaN,NaN,10.72333333,20251124,09:40:01,600
NaN,4.432049007,11966,BUY,NaN,4.432042016,600649.SH,0.44484014,0.429065699,NaN,NaN,4.431851852,20251124,09:39:34,2700
NaN,3.651815293,6580,BUY,NaN,3.651815293,600657.SH,-10.2421998,-10.2421998,NaN,NaN,3.655555556,20251124,09:40:01,1800
NaN,5.317257572,7968,BUY,NaN,5.317409353,600658.SH,9.887750596,10.17290979,NaN,NaN,5.312,20251124,09:39:48,1500
NaN,8.363643339,20074,BUY,NaN,8.36407668,600663.SH,-0.625716776,-0.107587611,NaN,NaN,8.364166667,20251124,09:39:18,2400
NaN,3.545577167,3194,BUY,NaN,3.545577167,600665.SH,-9.340429781,-9.340429781,NaN,NaN,3.548888889,20251124,09:40:01,900
NaN,2.877055181,11216,BUY,NaN,2.876753071,600675.SH,4.024061697,2.974307171,NaN,NaN,2.875897436,20251124,09:39:35,3900
NaN,4.683859848,4211,BUY,NaN,4.68419491,600683.SH,10.6129538,11.32749887,NaN,NaN,4.678888889,20251124,09:39:07,900
NaN,4.517856576,5427,BUY,NaN,4.51834612,600684.SH,-10.27793691,-9.19336391,NaN,NaN,4.5225,20251124,09:39:15,1200
NaN,3.527984057,8466,BUY,NaN,3.527984057,600708.SH,1.372048965,1.372048965,NaN,NaN,3.5275,20251124,09:40:01,2400
NaN,3.895420846,3506,BUY,NaN,3.895440729,600716.SH,-0.345815016,-0.294770426,NaN,NaN,3.895555556,20251124,09:40:01,900
NaN,5.570261137,8358,BUY,NaN,5.570261087,600736.SH,-3.121690787,-3.121780814,NaN,NaN,5.572,20251124,09:40:01,1500
NaN,5.777927045,12130,BUY,NaN,5.777937061,600748.SH,3.005522698,3.022851918,NaN,NaN,5.776190476,20251124,09:40:01,2100
NaN,12.55327635,15057,BUY,NaN,12.54857415,600773.SH,4.601471287,0.855991412,NaN,NaN,12.5475,20251124,09:39:01,1200
NaN,8.680894188,5206,BUY,NaN,8.683387156,600838.SH,4.869914344,7.739479049,NaN,NaN,8.676666667,20251124,09:39:11,600
NaN,11.91983085,25053,BUY,NaN,11.93027481,600848.SH,-8.531284656,0.230343818,NaN,NaN,11.93,20251124,09:39:09,2100
NaN,40.18401365,60201,BUY,NaN,40.21104825,600895.SH,12.44615663,19.16096594,NaN,NaN,40.134,20251124,09:39:07,1500
NaN,15.28343102,27487,BUY,NaN,15.28343102,601155.SH,8.424459901,8.424459901,NaN,NaN,15.27055556,20251124,09:40:01,1800
NaN,1.858907898,6138,BUY,NaN,1.858907898,601588.SH,-5.874964032,-5.874964032,NaN,NaN,1.86,20251124,09:40:01,3300
2.532502606,NaN,2528454.6,SELL,2.531335597,NaN,515700.SH,NaN,NaN,-15.98421149,-11.38133279,2.5284546,20251120,13:47:05,1000000
0.912825903,NaN,1231361.7,SELL,0.912902593,NaN,562800.SH,NaN,NaN,-7.735594533,-8.575014881,0.912119778,20251120,13:29:25,1350000
1.527073936,NaN,3054788.1,SELL,1.527207062,NaN,588830.SH,NaN,NaN,2.096259629,1.224378687,1.52739405,20251120,13:29:39,2000000
NaN,47.29492856,113322,BUY,NaN,47.26813182,600111.SH,16.37142955,10.71161959,NaN,NaN,47.2175,20251120,09:39:17,2400
NaN,20.55468721,12327,BUY,NaN,20.55347637,600206.SH,4.712893759,4.124058991,NaN,NaN,20.545,20251120,09:39:05,600
NaN,56.52724681,16824,BUY,NaN,56.09489272,600259.SH,79.12057233,2.654915922,NaN,NaN,56.08,20251120,09:38:01,300
NaN,13.2424567,11929,BUY,NaN,13.24243215,600366.SH,-9.052504982,-9.07106194,NaN,NaN,13.25444444,20251120,09:40:01,900
NaN,21.53092691,32334,BUY,NaN,21.50938821,600392.SH,-11.64515338,-21.67044027,NaN,NaN,21.556,20251120,09:39:01,1500
NaN,32.607615,9778,BUY,NaN,32.57049957,600456.SH,4.37985626,-7.010566095,NaN,NaN,32.59333333,20251120,09:38:01,300
NaN,34.32170038,30898,BUY,NaN,34.30281516,600549.SH,-2.741919867,-8.24887095,NaN,NaN,34.33111111,20251120,09:39:01,900
NaN,112.2429055,22454,BUY,NaN,112.3454748,600563.SH,-2.413920893,6.718102528,NaN,NaN,112.27,20251120,09:36:02,200
NaN,26.90317647,34988,BUY,NaN,26.9120104,600699.SH,-3.965956685,-0.682133313,NaN,NaN,26.91384615,20251120,09:39:04,1300
NaN,29.84109704,47774,BUY,NaN,29.84139638,600885.SH,-5.915655324,-5.815282734,NaN,NaN,29.85875,20251120,09:40:01,1600
NaN,15.36285559,9198,BUY,NaN,15.35260995,600961.SH,21.3863803,14.72710568,NaN,NaN,15.33,20251120,09:39:26,600
NaN,14.57845846,13111,BUY,NaN,14.57392107,601958.SH,7.326348571,4.215262541,NaN,NaN,14.56777778,20251120,09:39:02,900
NaN,45.40245837,13603,BUY,NaN,45.36982634,603072.SH,13.02243159,5.839344658,NaN,NaN,45.34333333,20251120,09:38:01,300
NaN,12.20036833,3669,BUY,NaN,12.23253467,603399.SH,-24.28751803,2.072070403,NaN,NaN,12.23,20251120,09:37:01,300
NaN,29.83382433,41740,BUY,NaN,29.85536834,603659.SH,6.549149233,13.76054994,NaN,NaN,29.81428571,20251120,09:39:01,1400
NaN,33.48112211,10045,BUY,NaN,33.50198898,603663.SH,-0.660438176,5.568517838,NaN,NaN,33.48333333,20251120,09:37:30,300
NaN,66.53198835,232876,BUY,NaN,66.5086454,603799.SH,-0.602964897,-4.112938567,NaN,NaN,66.536,20251120,09:39:01,3500
NaN,16.07874043,110855,BUY,NaN,16.0810362,603993.SH,7.959829302,9.38631848,NaN,NaN,16.06594203,20251120,09:39:12,6900
NaN,36.72504268,179418.4,BUY,NaN,36.67432015,688005.SH,29.69164064,15.90217727,NaN,NaN,36.616,20251120,09:39:05,4900
NaN,30.43868488,69924.6,BUY,NaN,30.43926256,688006.SH,12.05205694,12.24160993,NaN,NaN,30.402,20251120,09:39:16,2300
NaN,15.74789574,15748,BUY,NaN,15.76315917,688022.SH,-0.06620817,9.616832491,NaN,NaN,15.748,20251120,09:39:02,1000
NaN,108.6216358,43446,BUY,NaN,108.64881,688032.SH,0.610907149,3.111863954,NaN,NaN,108.615,20251120,09:36:01,400
NaN,5.968719006,22693.6,BUY,NaN,5.96845229,688033.SH,-5.496982341,-5.944103345,NaN,NaN,5.972,20251120,09:39:35,3800
NaN,64.47813124,90238.4,BUY,NaN,64.47265077,688063.SH,3.432364404,2.58261002,NaN,NaN,64.456,20251120,09:39:09,1400
NaN,54.93835058,153664,BUY,NaN,54.90734955,688116.SH,10.6211014,4.981036011,NaN,NaN,54.88,20251120,09:39:27,2800
NaN,68.72625624,41252,BUY,NaN,68.73976323,688122.SH,-3.939847631,-1.974126851,NaN,NaN,68.75333333,20251120,09:37:03,600
NaN,60.01524684,71870.4,BUY,NaN,60.0192217,688147.SH,20.53592201,21.19682627,NaN,NaN,59.892,20251120,09:39:01,1200
NaN,11.5165205,39113.6,BUY,NaN,11.52864406,688148.SH,10.87177484,21.37637683,NaN,NaN,11.504,20251120,09:39:01,3400
NaN,63.93269406,38298,BUY,NaN,63.90337616,688155.SH,16.06283905,11.48236121,NaN,NaN,63.83,20251120,09:37:41,600
NaN,22.53630109,40572,BUY,NaN,22.53953026,688186.SH,-1.641312,-0.20840516,NaN,NaN,22.54,20251120,09:39:24,1800
NaN,6.115390781,205542.32,BUY,NaN,6.11550077,688223.SH,-3.172604882,-2.992693497,NaN,NaN,6.117330952,20251120,09:39:24,33600
NaN,94.8910068,56758,BUY,NaN,94.6727626,688275.SH,31.01875957,8.037785435,NaN,NaN,94.59666667,20251120,09:37:01,600
NaN,29.85447137,161157.6,BUY,NaN,29.85192842,688303.SH,3.507470805,2.655914969,NaN,NaN,29.844,20251120,09:39:01,5400
NaN,31.9479863,60815.9,BUY,NaN,31.91520811,688339.SH,-18.90013476,-29.18994302,NaN,NaN,32.00836842,20251120,09:39:01,1900
NaN,61.16652061,36720,BUY,NaN,61.17678575,688348.SH,-5.473483488,-3.794617663,NaN,NaN,61.2,20251120,09:37:03,600
NaN,27.38829945,54772,BUY,NaN,27.38166265,688349.SH,0.839573019,-1.584033136,NaN,NaN,27.386,20251120,09:39:28,2000
NaN,119.1840099,71804,BUY,NaN,119.1901113,688353.SH,-41.05613339,-40.54212394,NaN,NaN,119.6733333,20251120,09:37:18,600
NaN,38.33854063,107088.8,BUY,NaN,38.31901207,688388.SH,24.13775454,19.05374577,NaN,NaN,38.246,20251120,09:39:03,2800
NaN,58.98700693,82510.4,BUY,NaN,58.96882432,688390.SH,8.647145869,5.566386154,NaN,NaN,58.936,20251120,09:39:03,1400
NaN,102.4245664,40954,BUY,NaN,102.5057505,688392.SH,3.862978953,11.77987309,NaN,NaN,102.385,20251120,09:36:01,400
NaN,50.36484316,60456,BUY,NaN,50.30887061,688408.SH,-3.009408307,-14.13853904,NaN,NaN,50.38,20251120,09:39:01,1200
NaN,16.40678667,16404,BUY,NaN,16.41169605,688429.SH,1.69848617,4.689368775,NaN,NaN,16.404,20251120,09:39:15,1000
NaN,18.55650135,229970.4,BUY,NaN,18.55927121,688472.SH,5.659123587,7.150715516,NaN,NaN,18.546,20251120,09:39:01,12400
NaN,57.17042544,57188,BUY,NaN,57.18409428,688499.SH,-3.074064561,-0.683008347,NaN,NaN,57.188,20251120,09:39:03,1000
NaN,54.52917208,93048.32,BUY,NaN,54.49819392,688503.SH,-8.183260182,-13.87216616,NaN,NaN,54.57379472,20251120,09:39:10,1705
NaN,41.10008705,57601.6,BUY,NaN,41.10016122,688516.SH,-10.68439291,-10.66632845,NaN,NaN,41.144,20251120,09:39:01,1400
NaN,25.70924198,71702.4,BUY,NaN,25.62150871,688518.SH,39.37960571,5.272409609,NaN,NaN,25.608,20251120,09:39:01,2800
NaN,10.06268242,56347.2,BUY,NaN,10.06468646,688556.SH,0.678172976,2.669197782,NaN,NaN,10.062,20251120,09:39:55,5600
NaN,53.95812008,90866.8,BUY,NaN,53.96437523,688559.SH,-23.95577725,-22.79387414,NaN,NaN,54.08738095,20251120,09:39:01,1680
NaN,15.4952644,21075.2,BUY,NaN,15.4952644,688560.SH,-0.778421135,-0.778421135,NaN,NaN,15.49647059,20251120,09:40:01,1360
NaN,17.71074957,127523.4,BUY,NaN,17.70553222,688567.SH,-0.470765445,-3.417639963,NaN,NaN,17.71158333,20251120,09:39:06,7200
NaN,25.5482347,10224,BUY,NaN,25.55543106,688573.SH,-4.605130848,-1.787854538,NaN,NaN,25.56,20251120,09:36:04,400
NaN,30.10157688,54183.6,BUY,NaN,30.10225666,688598.SH,-0.140563206,0.085264031,NaN,NaN,30.102,20251120,09:39:07,1800
NaN,20.05833349,220528,BUY,NaN,20.04851338,688599.SH,5.15172097,0.256070932,NaN,NaN,20.048,20251120,09:39:25,11000
NaN,32.70513686,9819,BUY,NaN,32.7283105,688612.SH,-7.602211945,-0.516219044,NaN,NaN,32.73,20251120,09:35:01,300
NaN,16.1612025,71174.4,BUY,NaN,16.16631024,688660.SH,-9.156185211,-5.993800325,NaN,NaN,16.176,20251120,09:39:11,4400
NaN,43.51722781,17402,BUY,NaN,43.55932271,688680.SH,2.809877986,12.47097231,NaN,NaN,43.505,20251120,09:36:28,400
NaN,16.39662974,49140,BUY,NaN,16.3876817,688707.SH,10.14217174,4.687486144,NaN,NaN,16.38,20251120,09:39:01,3000
NaN,64.64124469,38824,BUY,NaN,64.68867535,688717.SH,-10.12077995,-2.781215465,NaN,NaN,64.70666667,20251120,09:37:17,600
NaN,44.40669932,17746,BUY,NaN,44.35481273,688726.SH,9.390321385,-2.296768453,NaN,NaN,44.365,20251120,09:37:01,400
NaN,29.70000394,41585.6,BUY,NaN,29.70088554,688733.SH,-1.345474143,-1.04860812,NaN,NaN,29.704,20251120,09:39:02,1400
NaN,79.63052105,151300.8,BUY,NaN,79.64255498,688778.SH,-0.185726159,1.325293865,NaN,NaN,79.632,20251120,09:39:08,1900
NaN,8.353085277,93430.4,BUY,NaN,8.348998805,688779.SH,13.27087689,8.382807983,NaN,NaN,8.342,20251120,09:39:06,11200
2.51830303,NaN,2522196,SELL,2.52200452,NaN,515700.SH,NaN,NaN,15.45870235,0.759239115,2.522196,20251119,14:19:49,1000000
0.885359465,NaN,1195526.3,SELL,0.885264563,NaN,562800.SH,NaN,NaN,2.434851771,3.507134584,0.885575037,20251119,13:29:35,1350000
1.544858124,NaN,3086277.2,SELL,1.544857663,NaN,588830.SH,NaN,NaN,-11.13063007,-11.12764948,1.5431386,20251119,13:29:39,2000000
NaN,46.11881453,110671,BUY,NaN,46.12502374,600111.SH,1.278841389,2.624838509,NaN,NaN,46.11291667,20251119,09:39:01,2400
NaN,20.43294669,12258,BUY,NaN,20.43361989,600206.SH,1.442126251,1.771535028,NaN,NaN,20.43,20251119,09:39:02,600
NaN,51.89412162,15584,BUY,NaN,51.94008359,600259.SH,-10.12543298,-1.267435792,NaN,NaN,51.94666667,20251119,09:37:07,300
NaN,13.18476315,11862,BUY,NaN,13.18481094,600366.SH,3.612619536,3.648850041,NaN,NaN,13.18,20251119,09:39:41,900
NaN,21.00096916,31488,BUY,NaN,21.00833291,600392.SH,4.270830704,7.774492955,NaN,NaN,20.992,20251119,09:39:10,1500
NaN,32.47790753,9757,BUY,NaN,32.54303333,600456.SH,-13.98667707,6.053522976,NaN,NaN,32.52333333,20251119,09:37:01,300
NaN,33.4962842,30191,BUY,NaN,33.54174816,600549.SH,-14.70949778,-1.135120949,NaN,NaN,33.54555556,20251119,09:39:01,900
NaN,115.2857444,23075,BUY,NaN,115.3620419,600563.SH,-7.742120976,-1.1232564,NaN,NaN,115.375,20251119,09:36:01,200
NaN,27.00561761,35093,BUY,NaN,27.01420751,600699.SH,4.074050057,7.25252769,NaN,NaN,26.99461538,20251119,09:39:06,1300
NaN,30.23329865,48396,BUY,NaN,30.24706342,600885.SH,-4.697254454,-0.144336343,NaN,NaN,30.2475,20251119,09:39:01,1600
NaN,14.54548964,8726,BUY,NaN,14.5496875,600961.SH,1.482460413,4.367218654,NaN,NaN,14.54333333,20251119,09:39:07,600
NaN,14.29923931,12877,BUY,NaN,14.30244943,601958.SH,-5.971273729,-3.725480369,NaN,NaN,14.30777778,20251119,09:39:08,900
NaN,46.14542781,13857,BUY,NaN,46.18601695,603072.SH,-9.659070168,-0.862393233,NaN,NaN,46.19,20251119,09:37:14,300
NaN,12.06327532,3598,BUY,NaN,12.00806131,603399.SH,57.97927135,12.26507113,NaN,NaN,11.99333333,20251119,09:38:01,300
NaN,28.80117953,40299,BUY,NaN,28.80126117,603659.SH,5.617661656,5.645991238,NaN,NaN,28.785,20251119,09:39:07,1400
NaN,33.81518901,10149,BUY,NaN,33.84516969,603663.SH,-4.379981393,4.482084836,NaN,NaN,33.83,20251119,09:37:04,300
NaN,65.20895976,227990,BUY,NaN,65.21030311,603799.SH,10.57519768,10.78098191,NaN,NaN,65.14,20251119,09:39:01,3500
NaN,15.65002252,107940,BUY,NaN,15.65032977,603993.SH,4.181626291,4.377870244,NaN,NaN,15.64347826,20251119,09:39:01,6900
NaN,37.04639876,180957,BUY,NaN,36.94816099,688005.SH,31.41972222,4.915262591,NaN,NaN,36.93,20251119,09:39:01,4900
NaN,30.95284347,71152.8,BUY,NaN,30.95936313,688006.SH,5.441655055,7.546386043,NaN,NaN,30.936,20251119,09:39:08,2300
NaN,16.07733176,16074,BUY,NaN,16.08039099,688022.SH,2.072333395,3.974397554,NaN,NaN,16.074,20251119,09:39:20,1000
NaN,110.1898819,44256,BUY,NaN,110.3073945,688032.SH,-40.84931622,-30.15260588,NaN,NaN,110.64,20251119,09:36:01,400
NaN,6.105803905,23218,BUY,NaN,6.106968904,688033.SH,-6.872304935,-4.96334005,NaN,NaN,6.11,20251119,09:39:18,3800
NaN,66.13310499,92624,BUY,NaN,66.15778507,688063.SH,-4.066799073,-0.33479487,NaN,NaN,66.16,20251119,09:39:20,1400
NaN,55.36356226,154946.4,BUY,NaN,55.35224303,688116.SH,4.617162276,2.573161684,NaN,NaN,55.338,20251119,09:39:08,2800
NaN,68.69678961,41284,BUY,NaN,68.85203244,688122.SH,-15.9944962,6.588879637,NaN,NaN,68.80666667,20251119,09:37:11,600
NaN,61.62929869,73948.8,BUY,NaN,61.68370651,688147.SH,0.859767547,9.679461655,NaN,NaN,61.624,20251119,09:39:02,1200
NaN,11.64975156,39589.6,BUY,NaN,11.65020771,688148.SH,4.937069187,5.32841425,NaN,NaN,11.644,20251119,09:39:09,3400
NaN,65.72760344,39402,BUY,NaN,65.73572253,688155.SH,8.76396499,9.997993194,NaN,NaN,65.67,20251119,09:37:58,600
NaN,22.98269265,41384.8,BUY,NaN,22.98838831,688186.SH,-3.856337704,-1.377757979,NaN,NaN,22.99155556,20251119,09:39:09,1800
NaN,6.232758046,209596.8,BUY,NaN,6.234688991,688223.SH,-8.410327887,-5.310623649,NaN,NaN,6.238,20251119,09:39:07,33600
NaN,92.95974122,55410,BUY,NaN,92.54174406,688275.SH,65.59196659,20.71973745,NaN,NaN,92.35,20251119,09:37:16,600
NaN,29.59853165,160038.77,BUY,NaN,29.59853165,688303.SH,-12.9322659,-12.9322659,NaN,NaN,29.63680926,20251119,09:40:01,5400
NaN,33.09575009,62646.8,BUY,NaN,33.0337582,688339.SH,37.391534,18.69548036,NaN,NaN,32.972,20251119,09:39:04,1900
NaN,62.65184533,37610,BUY,NaN,62.60525204,688348.SH,-5.025870305,-12.47200309,NaN,NaN,62.68333333,20251119,09:37:14,600
NaN,27.1559357,54316,BUY,NaN,27.15499864,688349.SH,-0.760164112,-1.105268734,NaN,NaN,27.158,20251119,09:39:13,2000
NaN,113.4899913,67408,BUY,NaN,112.4178356,688353.SH,100.7423293,6.330751773,NaN,NaN,112.3466667,20251119,09:37:01,600
NaN,37.55399945,105011.2,BUY,NaN,37.50819252,688388.SH,13.31401555,1.117760576,NaN,NaN,37.504,20251119,09:39:04,2800
NaN,59.95653284,84130.28,BUY,NaN,59.94314329,688390.SH,-22.77054649,-25.00934121,NaN,NaN,60.09305714,20251119,09:39:01,1400
NaN,102.6488913,40922,BUY,NaN,102.4317781,688392.SH,33.5017058,12.37683457,NaN,NaN,102.305,20251119,09:36:13,400
NaN,51.15980348,61164,BUY,NaN,51.02808846,688408.SH,37.10011951,11.383624,NaN,NaN,50.97,20251119,09:39:01,1200
